代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
600000.SH,600000,2020-07-01,09:41:28.880,404069,,,S,10.5800,900,857707,824302
600000.SH,600000,2020-07-01,09:41:31.230,405135,,,S,10.5800,900,859594,824302
600000.SH,600000,2020-07-01,09:41:31.230,405136,,,S,10.5800,700,859594,824885
600000.SH,600000,2020-07-01,09:41:31.230,405137,,,S,10.5800,1400,859594,825401
600000.SH,600000,2020-07-01,09:41:33.370,406210,,,S,10.5800,200,861239,825401
600000.SH,600000,2020-07-01,09:41:35.180,406887,,,B,10.5900,100,754038,862550
600000.SH,600000,2020-07-01,09:41:36.730,407696,,,S,10.5800,100,863712,825401
600000.SH,600000,2020-07-01,09:41:40.090,409137,,,B,10.5900,2200,754038,866190
600000.SH,600000,2020-07-01,09:41:40.620,409276,,,S,10.5800,1600,866519,825401
600000.SH,600000,2020-07-01,09:41:40.620,409277,,,S,10.5800,200,866519,826491
600000.SH,600000,2020-07-01,09:41:40.620,409278,,,S,10.5800,200,866519,827366
600000.SH,600000,2020-07-01,09:41:40.620,409279,,,S,10.5800,2000,866519,830050
600000.SH,600000,2020-07-01,09:41:40.620,409280,,,S,10.5800,1000,866519,832174
600000.SH,600000,2020-07-01,09:41:40.620,409281,,,S,10.5800,5000,866519,833077
600000.SH,600000,2020-07-01,09:41:40.620,409282,,,S,10.5800,9800,866519,839272
600000.SH,600000,2020-07-01,09:41:40.620,409283,,,S,10.5800,200,866519,842503
600000.SH,600000,2020-07-01,09:41:40.620,409284,,,S,10.5800,2000,866519,843943
600000.SH,600000,2020-07-01,09:41:40.620,409285,,,S,10.5800,400,866519,847687
600000.SH,600000,2020-07-01,09:41:40.620,409286,,,S,10.5800,1000,866519,855395
600000.SH,600000,2020-07-01,09:41:40.620,409287,,,S,10.5800,200,866519,857973
600000.SH,600000,2020-07-01,09:41:40.840,409390,,,B,10.5800,1000,866519,866677
600000.SH,600000,2020-07-01,09:41:42.160,410027,,,B,10.5800,1400,866519,867708
600000.SH,600000,2020-07-01,09:41:48.860,412977,,,B,10.5800,200,866519,872439
600000.SH,600000,2020-07-01,09:41:52.870,414493,,,B,10.5800,1300,866519,875217
600000.SH,600000,2020-07-01,09:41:53.790,414907,,,B,10.5800,400,866519,875961
600000.SH,600000,2020-07-01,09:41:54.170,415081,,,S,10.5700,2700,876244,135627
600000.SH,600000,2020-07-01,09:41:56.230,416062,,,B,10.5800,200,866519,877782
600000.SH,600000,2020-07-01,09:42:01.930,418669,,,B,10.5800,1400,866519,882176
600000.SH,600000,2020-07-01,09:42:04.230,419795,,,B,10.5800,200,866519,883914
600000.SH,600000,2020-07-01,09:42:09.540,422014,,,S,10.5700,5000,887633,135627
600000.SH,600000,2020-07-01,09:42:13.870,423583,,,B,10.5800,1300,866519,890422
600000.SH,600000,2020-07-01,09:42:16.430,424759,,,B,10.5800,9700,866519,892163
600000.SH,600000,2020-07-01,09:42:18.260,425515,,,S,10.5700,100,893493,135627
600000.SH,600000,2020-07-01,09:42:21.810,426811,,,B,10.5800,3200,866519,895919
600000.SH,600000,2020-07-01,09:42:23.990,427718,,,B,10.5800,1400,866519,897406
600000.SH,600000,2020-07-01,09:42:24.260,427774,,,B,10.5800,7200,866519,897571
600000.SH,600000,2020-07-01,09:42:24.260,427775,,,B,10.5800,1600,867789,897571
600000.SH,600000,2020-07-01,09:42:24.260,427776,,,B,10.5800,200,878451,897571
600000.SH,600000,2020-07-01,09:42:24.260,427777,,,B,10.5800,200,881068,897571
600000.SH,600000,2020-07-01,09:42:24.260,427778,,,B,10.5800,100,881674,897571
600000.SH,600000,2020-07-01,09:42:24.260,427779,,,B,10.5800,67900,890975,897571
600000.SH,600000,2020-07-01,09:42:26.890,428817,,,S,10.5700,100,899377,135627
600000.SH,600000,2020-07-01,09:42:27.540,429147,,,S,10.5700,100,899887,135627
600000.SH,600000,2020-07-01,09:42:29.700,430061,,,S,10.5700,100,901312,135627
600000.SH,600000,2020-07-01,09:42:30.170,430324,,,B,10.5800,200,890975,901699
600000.SH,600000,2020-07-01,09:42:32.520,431232,,,S,10.5700,100,903195,135627
600000.SH,600000,2020-07-01,09:42:35.530,432445,,,S,10.5700,200,905238,135627
600000.SH,600000,2020-07-01,09:42:36.350,432791,,,S,10.5700,1800,905831,135627
600000.SH,600000,2020-07-01,09:42:37.090,433140,,,B,10.5800,5400,890975,906336
600000.SH,600000,2020-07-01,09:42:37.290,433215,,,B,10.5800,300,890975,906439
600000.SH,600000,2020-07-01,09:42:37.290,433216,,,B,10.5800,500,892344,906439
600000.SH,600000,2020-07-01,09:42:37.290,433217,,,B,10.5800,15000,895368,906439
600000.SH,600000,2020-07-01,09:42:37.290,433218,,,B,10.5800,200,895428,906439
600000.SH,600000,2020-07-01,09:42:37.290,433219,,,B,10.5800,8000,904664,906439
600000.SH,600000,2020-07-01,09:42:48.020,437729,,,S,10.5800,100,914104,906450
600000.SH,600000,2020-07-01,09:42:48.140,437767,,,S,10.5800,9000,914177,906450
600000.SH,600000,2020-07-01,09:42:52.480,439534,,,B,10.5900,1400,754038,917086
600000.SH,600000,2020-07-01,09:42:55.680,440824,,,S,10.5800,500,919362,906450
600000.SH,600000,2020-07-01,09:42:58.260,441789,,,B,10.5900,100,754038,921176
600000.SH,600000,2020-07-01,09:42:58.900,442142,,,S,10.5800,1400,921573,906450
600000.SH,600000,2020-07-01,09:43:01.520,443075,,,B,10.5900,800,754038,923479
600000.SH,600000,2020-07-01,09:43:02.790,443743,,,S,10.5800,100,924569,906450
600000.SH,600000,2020-07-01,09:43:03.140,443935,,,B,10.5900,2430,754038,924885
600000.SH,600000,2020-07-01,09:43:03.140,443936,,,B,10.5900,2570,764933,924885
600000.SH,600000,2020-07-01,09:43:03.740,444116,,,S,10.5800,1600,925242,906450
600000.SH,600000,2020-07-01,09:43:04.010,444250,,,B,10.5900,5400,764933,925459
600000.SH,600000,2020-07-01,09:43:04.480,444375,,,B,10.5900,1300,764933,925737
600000.SH,600000,2020-07-01,09:43:05.430,444782,,,B,10.5900,100,764933,926442
600000.SH,600000,2020-07-01,09:43:07.580,445570,,,B,10.5900,800,764933,927890
600000.SH,600000,2020-07-01,09:43:11.500,447268,,,B,10.5900,1400,764933,930698
600000.SH,600000,2020-07-01,09:43:17.390,449840,,,S,10.5800,11300,934645,906450
600000.SH,600000,2020-07-01,09:43:17.390,449841,,,S,10.5800,24000,934645,906462
600000.SH,600000,2020-07-01,09:43:17.390,449842,,,S,10.5800,24000,934645,906463
600000.SH,600000,2020-07-01,09:43:17.390,449843,,,S,10.5800,600,934645,906971
600000.SH,600000,2020-07-01,09:43:17.390,449844,,,S,10.5800,100,934645,911085
600000.SH,600000,2020-07-01,09:43:22.380,451943,,,B,10.5900,1300,764933,938013
600000.SH,600000,2020-07-01,09:43:23.880,452646,,,S,10.5800,100,939030,911085
600000.SH,600000,2020-07-01,09:43:23.880,452647,,,S,10.5800,1000,939030,912334
600000.SH,600000,2020-07-01,09:43:23.880,452648,,,S,10.5800,401,939030,916542
600000.SH,600000,2020-07-01,09:43:24.190,452768,,,S,10.5800,200,939244,916542
600000.SH,600000,2020-07-01,09:43:24.370,452838,,,B,10.5900,200,764933,939394
600000.SH,600000,2020-07-01,09:43:29.290,454701,,,S,10.5800,1399,942540,916542
600000.SH,600000,2020-07-01,09:43:29.290,454702,,,S,10.5800,200,942540,925501
600000.SH,600000,2020-07-01,09:43:29.290,454703,,,S,10.5800,200,942540,926988
600000.SH,600000,2020-07-01,09:43:29.290,454704,,,S,10.5800,300,942540,929694
600000.SH,600000,2020-07-01,09:43:29.290,454705,,,S,10.5800,1000,942540,929916
600000.SH,600000,2020-07-01,09:43:29.290,454706,,,S,10.5800,3200,942540,932270
600000.SH,600000,2020-07-01,09:43:29.290,454707,,,S,10.5800,4000,942540,932702
600000.SH,600000,2020-07-01,09:43:29.290,454708,,,S,10.5800,400,942540,932931
600000.SH,600000,2020-07-01,09:43:29.290,454709,,,S,10.5800,300,942540,936666
600000.SH,600000,2020-07-01,09:43:29.290,454710,,,S,10.5800,1000,942540,937624
600000.SH,600000,2020-07-01,09:43:29.290,454711,,,S,10.5800,200,942540,939037
600000.SH,600000,2020-07-01,09:43:30.110,455039,,,S,10.5700,100,943190,135627
600000.SH,600000,2020-07-01,09:43:31.550,455526,,,B,10.5800,1400,942540,944136
600000.SH,600000,2020-07-01,09:43:31.740,455697,,,S,10.5700,120,944279,135627
600000.SH,600000,2020-07-01,09:43:31.740,455698,,,S,10.5700,80,944279,188867
600000.SH,600000,2020-07-01,09:43:33.420,456459,,,B,10.5800,100,942540,945676
600000.SH,600000,2020-07-01,09:43:34.020,456618,,,B,10.5800,300,942540,945989
600000.SH,600000,2020-07-01,09:43:34.050,456641,,,B,10.5800,10000,942540,946020
600000.SH,600000,2020-07-01,09:43:38.890,458440,,,B,10.5800,200,942540,949309
600000.SH,600000,2020-07-01,09:43:41.660,459630,,,B,10.5800,2000,942540,951182
600000.SH,600000,2020-07-01,09:43:41.760,459741,,,B,10.5800,101,942540,951278
600000.SH,600000,2020-07-01,09:43:41.760,459742,,,B,10.5800,3899,943065,951278
600000.SH,600000,2020-07-01,09:43:41.860,459808,,,B,10.5800,11501,943065,951343
600000.SH,600000,2020-07-01,09:43:41.860,459809,,,B,10.5800,1500,947428,951343
600000.SH,600000,2020-07-01,09:43:47.320,461836,,,S,10.5800,100,954837,951343
600000.SH,600000,2020-07-01,09:43:51.020,463310,,,S,10.5800,1200,957495,951343
600000.SH,600000,2020-07-01,09:43:54.170,464795,,,S,10.5800,500,959640,951343
600000.SH,600000,2020-07-01,09:43:55.540,465308,,,S,10.5800,300,960540,951343
600000.SH,600000,2020-07-01,09:43:57.470,466253,,,S,10.5800,2000,961981,951343
600000.SH,600000,2020-07-01,09:44:08.080,471040,,,S,10.5800,1000,969448,951343
600000.SH,600000,2020-07-01,09:44:09.140,471574,,,S,10.5800,899,970331,951343
600000.SH,600000,2020-07-01,09:44:09.140,471575,,,S,10.5800,100,970331,953263
600000.SH,600000,2020-07-01,09:44:09.140,471576,,,S,10.5800,400,970331,953302
600000.SH,600000,2020-07-01,09:44:09.140,471577,,,S,10.5800,200,970331,953303
600000.SH,600000,2020-07-01,09:44:09.140,471578,,,S,10.5800,300,970331,954119
600000.SH,600000,2020-07-01,09:44:09.140,471579,,,S,10.5800,5000,970331,955025
600000.SH,600000,2020-07-01,09:44:09.140,471580,,,S,10.5800,201,970331,955880
600000.SH,600000,2020-07-01,09:44:09.610,471784,,,S,10.5800,200,970645,955880
600000.SH,600000,2020-07-01,09:44:09.840,471899,,,S,10.5800,400,970773,955880
600000.SH,600000,2020-07-01,09:44:12.300,473044,,,B,10.5900,100,764933,972609
600000.SH,600000,2020-07-01,09:44:13.870,473815,,,S,10.5800,1199,973677,955880
600000.SH,600000,2020-07-01,09:44:13.870,473816,,,S,10.5800,500,973677,962336
600000.SH,600000,2020-07-01,09:44:13.870,473817,,,S,10.5800,200,973677,962859
600000.SH,600000,2020-07-01,09:44:13.870,473818,,,S,10.5800,1101,973677,965320
600000.SH,600000,2020-07-01,09:44:14.420,474074,,,S,10.5800,200,974120,965320
600000.SH,600000,2020-07-01,09:44:18.750,476294,,,S,10.5800,500,977204,965320
600000.SH,600000,2020-07-01,09:44:19.110,476634,,,S,10.5800,499,977415,965320
600000.SH,600000,2020-07-01,09:44:19.110,476635,,,S,10.5800,501,977415,966465
600000.SH,600000,2020-07-01,09:44:22.360,479426,,,S,10.5800,1499,979769,966465
600000.SH,600000,2020-07-01,09:44:22.360,479427,,,S,10.5800,1501,979769,970152
600000.SH,600000,2020-07-01,09:44:25.620,480783,,,S,10.5800,100,982264,970152
600000.SH,600000,2020-07-01,09:44:29.850,482600,,,S,10.5800,100,985420,970152
600000.SH,600000,2020-07-01,09:44:35.770,485111,,,S,10.5800,100,989693,970152
600000.SH,600000,2020-07-01,09:44:37.100,485611,,,S,10.5800,1199,990550,970152
600000.SH,600000,2020-07-01,09:44:37.100,485612,,,S,10.5800,1301,990550,975310
600000.SH,600000,2020-07-01,09:44:38.000,486062,,,S,10.5800,1699,991191,975310
600000.SH,600000,2020-07-01,09:44:38.000,486063,,,S,10.5800,20301,991191,975747
600000.SH,600000,2020-07-01,09:44:38.100,486142,,,S,10.5800,3000,991294,975747
600000.SH,600000,2020-07-01,09:44:38.400,486354,,,S,10.5800,3100,991655,975747
600000.SH,600000,2020-07-01,09:44:38.400,486357,,,S,10.5800,200,991665,975747
600000.SH,600000,2020-07-01,09:44:38.430,486364,,,S,10.5800,200,991686,975747
600000.SH,600000,2020-07-01,09:44:38.710,486503,,,S,10.5800,1200,991952,975747
600000.SH,600000,2020-07-01,09:44:38.750,486518,,,S,10.5800,300,991983,975747
600000.SH,600000,2020-07-01,09:44:38.750,486521,,,S,10.5800,1699,991987,975747
600000.SH,600000,2020-07-01,09:44:38.750,486522,,,S,10.5800,200,991987,977396
600000.SH,600000,2020-07-01,09:44:38.750,486523,,,S,10.5800,901,991987,978452
600000.SH,600000,2020-07-01,09:44:38.750,486524,,,S,10.5800,99,991988,978452
600000.SH,600000,2020-07-01,09:44:38.750,486525,,,S,10.5800,501,991988,981729
600000.SH,600000,2020-07-01,09:44:38.750,486529,,,S,10.5800,400,991997,981729
600000.SH,600000,2020-07-01,09:44:38.750,486530,,,S,10.5800,1400,992004,981729
600000.SH,600000,2020-07-01,09:44:38.780,486536,,,S,10.5800,200,992015,981729
600000.SH,600000,2020-07-01,09:44:38.780,486538,,,S,10.5800,800,992020,981729
600000.SH,600000,2020-07-01,09:44:38.780,486541,,,S,10.5800,800,992033,981729
600000.SH,600000,2020-07-01,09:44:38.810,486543,,,S,10.5800,899,992040,981729
600000.SH,600000,2020-07-01,09:44:38.810,486544,,,S,10.5800,301,992040,985212
600000.SH,600000,2020-07-01,09:44:41.000,487295,,,S,10.5800,2300,993359,985212
600000.SH,600000,2020-07-01,09:44:41.070,487348,,,S,10.5800,899,993444,985212
600000.SH,600000,2020-07-01,09:44:41.070,487349,,,S,10.5800,1000,993444,989970
600000.SH,600000,2020-07-01,09:44:41.070,487350,,,S,10.5800,201,993444,991094
600000.SH,600000,2020-07-01,09:44:41.320,487509,,,S,10.5800,299,993765,991094
600000.SH,600000,2020-07-01,09:44:41.320,487510,,,S,10.5800,101,993765,992319
600000.SH,600000,2020-07-01,09:44:41.320,487512,,,S,10.5800,99,993767,992319
600000.SH,600000,2020-07-01,09:44:45.540,489170,,,S,10.5700,2320,996632,188867
600000.SH,600000,2020-07-01,09:44:45.540,489171,,,S,10.5700,680,996632,207856
600000.SH,600000,2020-07-01,09:44:46.660,489632,,,B,10.5800,200,993844,997413
600000.SH,600000,2020-07-01,09:44:46.660,489633,,,B,10.5800,200,994416,997413
600000.SH,600000,2020-07-01,09:44:47.950,490301,,,S,10.5800,100,998448,997413
600000.SH,600000,2020-07-01,09:44:47.950,490304,,,S,10.5800,100,998454,997413
600000.SH,600000,2020-07-01,09:44:47.950,490305,,,S,10.5800,100,998457,997413
600000.SH,600000,2020-07-01,09:44:48.020,490329,,,S,10.5800,100,998483,997413
600000.SH,600000,2020-07-01,09:44:48.050,490347,,,S,10.5800,200,998524,997413
600000.SH,600000,2020-07-01,09:44:48.050,490348,,,S,10.5800,200,998524,998463
600000.SH,600000,2020-07-01,09:44:48.050,490351,,,S,10.5800,100,998527,998464
600000.SH,600000,2020-07-01,09:44:48.080,490355,,,S,10.5800,200,998535,998465
600000.SH,600000,2020-07-01,09:44:48.340,490471,,,S,10.5800,100,998698,998465
600000.SH,600000,2020-07-01,09:44:48.340,490472,,,S,10.5800,100,998699,998465
600000.SH,600000,2020-07-01,09:44:50.970,491518,,,S,10.5800,300,1000518,999169
600000.SH,600000,2020-07-01,09:44:50.970,491520,,,S,10.5800,400,1000524,999169
600000.SH,600000,2020-07-01,09:44:50.970,491521,,,S,10.5800,400,1000525,999169
600000.SH,600000,2020-07-01,09:44:50.970,491524,,,S,10.5800,500,1000530,999169
600000.SH,600000,2020-07-01,09:44:51.040,491527,,,S,10.5800,200,1000542,999169
600000.SH,600000,2020-07-01,09:44:51.040,491529,,,S,10.5800,200,1000553,999169
600000.SH,600000,2020-07-01,09:44:53.500,492424,,,S,10.5700,3000,1002156,207856
600000.SH,600000,2020-07-01,09:44:54.620,492801,,,B,10.5800,200,1000553,1002886
600000.SH,600000,2020-07-01,09:45:03.770,496172,,,B,10.5800,100,1000553,1008894
600000.SH,600000,2020-07-01,09:45:03.770,496173,,,B,10.5800,800,1000781,1008894
600000.SH,600000,2020-07-01,09:45:08.950,498261,,,S,10.5800,100,1012431,1008894
600000.SH,600000,2020-07-01,09:45:10.030,498699,,,S,10.5800,100,1013129,1009651
600000.SH,600000,2020-07-01,09:45:10.030,498700,,,S,10.5800,100,1013129,1009652
600000.SH,600000,2020-07-01,09:45:10.030,498701,,,S,10.5700,800,1013129,207856
600000.SH,600000,2020-07-01,09:45:11.950,499602,,,B,10.5800,100,1013362,1014624
600000.SH,600000,2020-07-01,09:45:13.700,500225,,,B,10.5800,100,1013680,1015626
600000.SH,600000,2020-07-01,09:45:14.240,500480,,,B,10.5800,200,1013680,1016059
600000.SH,600000,2020-07-01,09:45:14.810,500810,,,B,10.5800,1700,1013680,1016583
600000.SH,600000,2020-07-01,09:45:17.540,501750,,,S,10.5800,200,1018417,1016583
600000.SH,600000,2020-07-01,09:45:17.740,501880,,,S,10.5800,200,1018636,1016583
600000.SH,600000,2020-07-01,09:45:17.740,501881,,,S,10.5800,100,1018636,1018415
600000.SH,600000,2020-07-01,09:45:17.740,501882,,,S,10.5800,500,1018636,1018572
600000.SH,600000,2020-07-01,09:45:23.150,503996,,,S,10.5800,1400,1022156,1020446
600000.SH,600000,2020-07-01,09:45:27.730,506132,,,B,10.5800,1300,1022156,1025644
600000.SH,600000,2020-07-01,09:45:30.040,506977,,,B,10.5800,2000,1022156,1027238
600000.SH,600000,2020-07-01,09:45:30.480,507179,,,S,10.5700,100,1027496,207856
600000.SH,600000,2020-07-01,09:45:30.730,507271,,,B,10.5800,300,1022156,1027624
600000.SH,600000,2020-07-01,09:45:30.730,507272,,,B,10.5800,2500,1022604,1027624
600000.SH,600000,2020-07-01,09:45:34.430,508670,,,B,10.5800,200,1022604,1029966
600000.SH,600000,2020-07-01,09:45:36.090,509404,,,B,10.5800,2000,1022604,1031222
600000.SH,600000,2020-07-01,09:45:36.160,509419,,,B,10.5800,300,1022604,1031259
600000.SH,600000,2020-07-01,09:45:36.160,509420,,,B,10.5800,600,1027684,1031259
600000.SH,600000,2020-07-01,09:45:37.380,509823,,,S,10.5800,5000,1031973,1031259
600000.SH,600000,2020-07-01,09:45:41.500,511471,,,S,10.5800,900,1034835,1031259
600000.SH,600000,2020-07-01,09:45:45.440,513063,,,S,10.5800,300,1037613,1031259
600000.SH,600000,2020-07-01,09:45:45.440,513064,,,S,10.5800,100,1037613,1032751
600000.SH,600000,2020-07-01,09:45:45.440,513065,,,S,10.5800,100,1037613,1032752
600000.SH,600000,2020-07-01,09:45:46.980,513697,,,B,10.5900,1300,764933,1038530
600000.SH,600000,2020-07-01,09:45:48.590,514475,,,S,10.5800,100,1039832,1032753
600000.SH,600000,2020-07-01,09:45:48.590,514476,,,S,10.5800,1000,1039832,1036397
600000.SH,600000,2020-07-01,09:45:48.590,514477,,,S,10.5800,600,1039832,1038181
600000.SH,600000,2020-07-01,09:45:48.590,514478,,,S,10.5800,100,1039832,1039080
600000.SH,600000,2020-07-01,09:45:49.150,514665,,,B,10.5800,2000,1039832,1040165
600000.SH,600000,2020-07-01,09:45:50.380,515282,,,B,10.5800,100,1039832,1041069
600000.SH,600000,2020-07-01,09:45:50.830,515499,,,S,10.5700,500,1041438,207856
600000.SH,600000,2020-07-01,09:45:51.470,515842,,,B,10.5800,1900,1039832,1041874
600000.SH,600000,2020-07-01,09:45:54.120,516880,,,B,10.5800,200,1039832,1043623
600000.SH,600000,2020-07-01,09:45:54.400,516993,,,B,10.5800,500,1039832,1043795
600000.SH,600000,2020-07-01,09:45:59.850,519201,,,B,10.5800,1400,1039832,1047508
600000.SH,600000,2020-07-01,09:46:03.890,520752,,,B,10.5800,1000,1039832,1050298
600000.SH,600000,2020-07-01,09:46:05.750,521559,,,B,10.5800,100,1039832,1051698
600000.SH,600000,2020-07-01,09:46:05.980,521679,,,B,10.5800,1400,1039832,1051858
600000.SH,600000,2020-07-01,09:46:06.950,522072,,,B,10.5800,200,1039832,1052462
600000.SH,600000,2020-07-01,09:46:08.370,522682,,,B,10.5800,500,1039832,1053420
600000.SH,600000,2020-07-01,09:46:09.340,523117,,,S,10.5700,1000,1054140,207856
600000.SH,600000,2020-07-01,09:46:14.660,525396,,,B,10.5800,200,1039832,1057684
600000.SH,600000,2020-07-01,09:46:15.200,525777,,,S,10.5700,6000,1058119,207856
600000.SH,600000,2020-07-01,09:46:29.160,531882,,,B,10.5800,1300,1039832,1067551
600000.SH,600000,2020-07-01,09:46:30.160,532378,,,S,10.5700,100,1068327,207856
600000.SH,600000,2020-07-01,09:46:30.360,532452,,,B,10.5800,400,1039832,1068496
600000.SH,600000,2020-07-01,09:46:32.040,533011,,,S,10.5700,1820,1069437,207856
600000.SH,600000,2020-07-01,09:46:32.040,533012,,,S,10.5700,1000,1069437,214596
600000.SH,600000,2020-07-01,09:46:32.040,533013,,,S,10.5700,180,1069437,465485
600000.SH,600000,2020-07-01,09:46:34.150,533918,,,B,10.5800,2800,1039832,1070986
600000.SH,600000,2020-07-01,09:46:34.480,534046,,,B,10.5800,200,1039832,1071214
600000.SH,600000,2020-07-01,09:46:36.610,534948,,,B,10.5800,1000,1039832,1072769
600000.SH,600000,2020-07-01,09:46:37.460,535232,,,B,10.5800,1400,1039832,1073261
600000.SH,600000,2020-07-01,09:46:37.550,535263,,,S,10.5700,1120,1073334,465485
600000.SH,600000,2020-07-01,09:46:37.550,535264,,,S,10.5700,200,1073334,505892
600000.SH,600000,2020-07-01,09:46:37.550,535265,,,S,10.5700,1000,1073334,509345
600000.SH,600000,2020-07-01,09:46:37.550,535266,,,S,10.5700,680,1073334,546416
600000.SH,600000,2020-07-01,09:46:39.860,536540,,,B,10.5800,600,1039832,1075344
600000.SH,600000,2020-07-01,09:46:40.300,536708,,,S,10.5700,100,1075662,546416
600000.SH,600000,2020-07-01,09:46:40.910,537001,,,B,10.5800,1500,1039832,1076101
600000.SH,600000,2020-07-01,09:46:41.290,537176,,,S,10.5700,3000,1076364,546416
600000.SH,600000,2020-07-01,09:46:41.350,537217,,,S,10.5700,200,1076461,546416
600000.SH,600000,2020-07-01,09:46:42.170,537683,,,S,10.5700,1020,1077144,546416
600000.SH,600000,2020-07-01,09:46:42.170,537684,,,S,10.5700,100,1077144,575316
600000.SH,600000,2020-07-01,09:46:42.170,537685,,,S,10.5700,300,1077144,577688
600000.SH,600000,2020-07-01,09:46:42.170,537686,,,S,10.5700,4580,1077144,588311
600000.SH,600000,2020-07-01,09:46:44.800,538861,,,S,10.5700,2200,1079021,588311
600000.SH,600000,2020-07-01,09:46:45.050,538979,,,S,10.5700,1000,1079194,588311
600000.SH,600000,2020-07-01,09:46:47.040,539716,,,S,10.5700,1220,1080415,588311
